time,open,high,low,close
2015-02-20T00:00:00Z,0.02499665,0.02499665,0.02499665,0.02499665
2015-02-21T00:00:00Z,0.02499665,0.02499665,0.02499665,0.02499665
2015-02-26T00:00:00Z,0.00249965,0.00249965,0.00249965,0.00249965
2015-03-01T00:00:00Z,0.0249966,0.0249966,0.0249966,0.0249966
2015-03-03T00:00:00Z,0.00225,0.0114,0.00225,0.00225015
2015-03-04T00:00:00Z,0.00901398,0.01013985,0.00901398,0.009569
2015-03-05T00:00:00Z,0.01125845,0.0115,0.01125845,0.0115
2015-03-06T00:00:00Z,0.011,0.01100001,0.011,0.01100001
2015-03-11T00:00:00Z,0.0111,0.0111,0.0111,0.0111
2015-03-13T00:00:00Z,0.01099999,0.01099999,0.01099999,0.01099999
2015-03-14T00:00:00Z,0.01099989,0.01099989,0.01099976,0.0109998
2015-03-17T00:00:00Z,0.00356027,0.00356027,0.00356027,0.00356027
2015-03-29T00:00:00Z,0.01149987,0.01149987,0.01149987,0.01149987
2015-03-31T00:00:00Z,0.00356514,0.00356514,0.00356514,0.00356514
2015-04-01T00:00:00Z,0.01149987,0.01149987,0.01149987,0.01149987
2015-04-04T00:00:00Z,0.01149987,0.01149987,0.01149987,0.01149987
2015-04-08T00:00:00Z,0.01149986,0.01149986,0.01149986,0.01149986
2015-04-09T00:00:00Z,0.00356514,0.01149986,0.00356514,0.01149986
2015-04-20T00:00:00Z,0.00356511,0.004,0.00356511,0.004
2015-04-22T00:00:00Z,0.0114,0.0114,0.00356511,0.004
2015-04-24T00:00:00Z,0.011389,0.011389,0.004,0.004
2015-04-27T00:00:00Z,0.011389,0.011389,0.004,0.004
2015-04-28T00:00:00Z,0.011389,0.011389,0.011389,0.011389
2015-04-29T00:00:00Z,0.00500014,0.011389,0.00500014,0.011389
2015-04-30T00:00:00Z,0.011389,0.011389,0.011389,0.011389
2015-05-01T00:00:00Z,0.011389,0.011389,0.00500014,0.011389
2015-05-02T00:00:00Z,0.011389,0.011389,0.00500014,0.00500014
2015-05-03T00:00:00Z,0.00500014,0.00500014,0.00500014,0.00500014
2015-05-04T00:00:00Z,0.00500014,0.00500014,0.004,0.004
2015-05-05T00:00:00Z,0.00500014,0.00500014,0.00500014,0.00500014
2015-05-12T00:00:00Z,0.0045,0.00451,0.0045,0.00451
2015-05-14T00:00:00Z,0.011388,0.011388,0.0045,0.0045
2015-05-16T00:00:00Z,0.01138799,0.01138799,0.01138799,0.01138799
2015-05-17T00:00:00Z,0.011388,0.011388,0.00451,0.011388
2015-05-18T00:00:00Z,0.011388,0.011388,0.00451,0.00451
2015-05-25T00:00:00Z,0.0075,0.0075,0.0075,0.0075
2015-05-26T00:00:00Z,0.0063,0.0063,0.0063,0.0063
2015-05-27T00:00:00Z,0.0063,0.007,0.0063,0.007
2015-05-29T00:00:00Z,0.00899999,0.009,0.00492001,0.00492001
2015-05-31T00:00:00Z,0.01138799,0.01138799,0.01138799,0.01138799
2015-06-01T00:00:00Z,0.00780001,0.00859982,0.0078,0.0078
2015-06-02T00:00:00Z,0.00750002,0.00857574,0.00750001,0.00857025
2015-06-03T00:00:00Z,0.0081,0.0083,0.00750001,0.00779308
2015-06-04T00:00:00Z,0.0084,0.0084,0.0084,0.0084
2015-06-05T00:00:00Z,0.00750001,0.00750001,0.00750001,0.00750001
2015-06-13T00:00:00Z,0.00859899,0.00859899,0.00859899,0.00859899
2015-06-15T00:00:00Z,0.008599,0.00880001,0.00859899,0.00880001
2015-06-16T00:00:00Z,0.01138899,0.01138899,0.00738,0.00738
2015-06-17T00:00:00Z,0.01138898,0.01138898,0.01138898,0.01138898
2015-06-19T00:00:00Z,0.011389,0.011389,0.01138899,0.01138899
2015-06-21T00:00:00Z,0.0089008,0.0089008,0.0089008,0.0089008
2015-06-22T00:00:00Z,0.01103798,0.01103798,0.01103798,0.01103798
2015-06-24T00:00:00Z,0.01103798,0.01103798,0.01103798,0.01103798
2015-06-25T00:00:00Z,0.01103798,0.01103799,0.01103798,0.01103798
2015-06-26T00:00:00Z,0.01138899,0.01149987,0.01138899,0.011389
2015-06-27T00:00:00Z,0.01149987,0.01150018,0.01149987,0.01150018
2015-07-01T00:00:00Z,0.00860001,0.00860001,0.00860001,0.00860001
2015-07-05T00:00:00Z,0.01247384,0.01247384,0.01247384,0.01247384
2015-07-06T00:00:00Z,0.00870002,0.00870002,0.00870002,0.00870002
2015-07-07T00:00:00Z,0.01218492,0.01218492,0.00870002,0.00870002
2015-07-08T00:00:00Z,0.01134666,0.01134666,0.01134666,0.01134666
2015-07-09T00:00:00Z,0.0087,0.00870005,0.0087,0.00870005
2015-07-12T00:00:00Z,0.01099999,0.01099999,0.01099999,0.01099999
2015-07-22T00:00:00Z,0.00958882,0.00958882,0.00550519,0.00550519
2015-07-23T00:00:00Z,0.00550526,0.00550526,0.00550526,0.00550526
2015-07-31T00:00:00Z,0.00957978,0.00957978,0.00550748,0.00550748
2015-08-05T00:00:00Z,0.009,0.0095,0.009,0.0095
2015-08-10T00:00:00Z,0.00550829,0.00550829,0.00550829,0.00550829
2015-08-18T00:00:00Z,0.00815,0.00815,0.00815,0.00815
2015-08-28T00:00:00Z,0.00953609,0.00953609,0.0055083,0.0055083
2015-09-01T00:00:00Z,0.00953609,0.00953609,0.00953609,0.00953609
2015-09-03T00:00:00Z,0.00953608,0.00953608,0.00953608,0.00953608
2015-09-05T00:00:00Z,0.00953609,0.00953609,0.00730459,0.00730465
2015-09-06T00:00:00Z,0.00952999,0.00952999,0.00952999,0.00952999
2015-09-10T00:00:00Z,0.00952997,0.00952997,0.00733332,0.00733332
2015-09-11T00:00:00Z,0.00808594,0.00808999,0.0073278,0.0073278
2015-09-12T00:00:00Z,0.00808999,0.00808999,0.0073312,0.0073312
2015-09-20T00:00:00Z,0.0073312,0.00808998,0.00730458,0.00730459
2015-09-21T00:00:00Z,0.0057,0.00627,0.0057,0.00626998
2015-09-23T00:00:00Z,0.00898225,0.00898225,0.00570001,0.00570001
2015-09-24T00:00:00Z,0.00898225,0.00898225,0.00675,0.00675
2015-09-26T00:00:00Z,0.00570001,0.00627,0.0057,0.00570002
2015-09-29T00:00:00Z,0.0057,0.0057,0.00550823,0.00550823
2015-10-06T00:00:00Z,0.00545139,0.00549086,0.00524608,0.00524608
2015-10-07T00:00:00Z,0.0050383,0.0050383,0.0050383,0.0050383
2015-10-09T00:00:00Z,0.00485746,0.00525972,0.00485746,0.00506376
2015-10-10T00:00:00Z,0.00519367,0.00519367,0.00489056,0.00489056
2015-10-12T00:00:00Z,0.00504065,0.00504065,0.00504065,0.00504065
2015-10-13T00:00:00Z,0.00541277,0.00627,0.00508282,0.0055
2015-10-15T00:00:00Z,0.00517047,0.00517047,0.00517047,0.00517047
2015-10-16T00:00:00Z,0.00523909,0.00523909,0.00517489,0.00520333
2015-10-17T00:00:00Z,0.00482103,0.00605,0.00482103,0.00533946
2015-10-18T00:00:00Z,0.005137,0.00516583,0.005137,0.00516583
2015-10-19T00:00:00Z,0.00512968,0.00520071,0.00512968,0.00520071
2015-10-20T00:00:00Z,0.0049829,0.0049829,0.00449618,0.00449618
2015-10-21T00:00:00Z,0.00474336,0.00478706,0.00462997,0.00478706
2015-10-22T00:00:00Z,0.00461634,0.00461635,0.00452512,0.00458834
2015-10-25T00:00:00Z,0.00478595,0.00478595,0.00478595,0.00478595
2015-10-26T00:00:00Z,0.00465942,0.00474864,0.00443367,0.00443367
2015-10-27T00:00:00Z,0.00472672,0.00472672,0.00472672,0.00472672
2015-10-28T00:00:00Z,0.00953611,0.00953611,0.00475528,0.00480527
2015-10-29T00:00:00Z,0.00478871,0.00487189,0.00445425,0.004576
2015-10-30T00:00:00Z,0.004576,0.0047305,0.00446895,0.00446895
2015-10-31T00:00:00Z,0.0047305,0.00488834,0.0046,0.0046
2015-11-02T00:00:00Z,0.00528599,0.007499,0.00490057,0.00490057
2015-11-03T00:00:00Z,0.0051499,0.00559195,0.00480527,0.00515004
2015-11-04T00:00:00Z,0.00520406,0.00554743,0.00427658,0.0044
2015-11-05T00:00:00Z,0.0044,0.00448515,0.00423035,0.00427777
2015-11-06T00:00:00Z,0.00433006,0.00457777,0.00420399,0.00441538
2015-11-07T00:00:00Z,0.00468168,0.00468177,0.0046467,0.00464686
2015-11-08T00:00:00Z,0.00465951,0.00465951,0.00447063,0.00447064
2015-11-10T00:00:00Z,0.00443747,0.00459019,0.004334,0.00442412
2015-11-11T00:00:00Z,0.0044762,0.0044762,0.00403839,0.00404381
2015-11-12T00:00:00Z,0.0044632,0.0046501,0.00435991,0.00435992
2015-11-13T00:00:00Z,0.00428982,0.00446865,0.00428982,0.00433955
