time,open,high,low,close
2013-08-04T22:00:00Z,107627.73037025692,111815.10929264687,107627.73037025692,111815.10929264687
2013-08-05T22:00:00Z,112099.97403659023,134112.40130584274,112099.97403659023,132666.58572358676
2013-08-06T22:00:00Z,133392.962690875,142049.1719900649,133392.962690875,142044.03802154792
2013-08-07T22:00:00Z,141738.3478392921,151679.8456115244,141738.3478392921,151679.8456115244
2013-08-08T22:00:00Z,152337.3189097259,154353.19911836486,151974.575021063,154353.19911836486
2013-08-11T22:00:00Z,150910.95430282547,154008.47843676995,150910.95430282547,154008.47843676995
2013-08-12T22:00:00Z,153907.63097661492,162774.1788772664,153907.63097661492,161769.65381963627
2013-08-13T22:00:00Z,161475.18397137648,184859.14503280644,161475.18397137648,184859.14503280644
2013-08-14T22:00:00Z,185164.20711033017,237443.41586201554,185164.20711033017,237443.41586201554
2013-08-15T22:00:00Z,237495.24582269444,253470.75454955397,237495.24582269444,238398.7753668106
2013-08-18T22:00:00Z,132272.62473281755,142309.7711132571,130014.41719293535,142309.7711132571
2013-08-19T22:00:00Z,142365.15653769037,142365.15653769037,120956.78392713684,120956.78392713684
2013-08-20T22:00:00Z,121114.95939977595,122569.74329198887,119104.97625852602,120123.94609765122
2013-08-21T22:00:00Z,120181.8371560115,143346.0914245811,120181.8371560115,143346.0914245811
2013-08-22T22:00:00Z,143308.84254850715,150412.7762713524,143308.84254850715,150412.7762713524
2013-08-25T22:00:00Z,125876.50043671444,126264.19530541077,120639.6750598569,120639.6750598569
2013-08-26T22:00:00Z,120768.80768857476,122334.31425938781,114706.33202922264,122334.31425938781
2013-08-27T22:00:00Z,122264.38039251842,128347.381219057,122264.38039251842,124267.50495377142
2013-08-28T22:00:00Z,124139.68402705494,132341.87082381072,124139.68402705494,132341.87082381072
2013-08-29T22:00:00Z,132325.18136177064,133840.85380798197,123250.48189883302,127227.75609997312
2013-09-01T22:00:00Z,129946.95211142593,140342.50112940915,129946.95211142593,140342.50112940915
2013-09-02T22:00:00Z,140720.93973440444,142341.2307642381,137099.964858676,137099.964858676
2013-09-03T22:00:00Z,136987.00917187173,136987.00917187173,130531.79558691561,131035.56640544445
2013-09-04T22:00:00Z,131461.86249922527,134712.6096586304,126966.51701147888,129953.49996210748
2013-09-05T22:00:00Z,129897.29413192623,131542.66042021968,125255.17149441065,128962.26149166511
2013-09-08T22:00:00Z,123552.29534770706,123552.29534770706,118214.26377618358,122431.98785823445
2013-09-09T22:00:00Z,122468.19656646071,126563.242055352,121340.51653625621,126563.242055352
2013-09-10T22:00:00Z,126784.4484558682,128090.73576571359,117665.23930724894,117998.38457725714
2013-09-11T22:00:00Z,117870.85184566615,117870.85184566615,109621.61044418176,109621.61044418176
2013-09-12T22:00:00Z,110178.29652279586,110178.29652279586,106374.60317696368,109359.12926327086
2013-09-15T22:00:00Z,111458.63289020858,111458.63289020858,98705.6439162,98705.6439162
2013-09-16T22:00:00Z,98687.47862631436,98687.47862631436,72550.14599068405,72550.14599068405
2013-09-17T22:00:00Z,72366.55923984497,72366.55923984497,67879.16661119212,67879.16661119212
2013-09-18T22:00:00Z,68189.33503507455,68189.33503507455,66888.83773953989,66888.83773953989
2013-09-19T22:00:00Z,66944.26000272296,69123.96210745619,66944.26000272296,69123.96210745619
2013-09-22T22:00:00Z,67415.805170511,69189.97821204296,65913.49321758765,69189.97821204296
2013-09-23T22:00:00Z,69257.27740344884,69257.27740344884,66412.68174271284,66412.68174271284
2013-09-24T22:00:00Z,66658.59771306309,66658.59771306309,65959.03953049054,66654.47263563011
2013-09-25T22:00:00Z,66642.21434181205,66673.88524942323,58734.077854460076,59441.94927665016
2013-09-26T22:00:00Z,59417.27319069582,59417.27319069582,47926.90766695493,47926.90766695493
2013-09-29T22:00:00Z,54494.55989030577,65260.97157564602,54494.55989030577,63475.58833798489
2013-09-30T22:00:00Z,63820.45222633151,63984.767017796185,56800.2388188874,63984.767017796185
2013-10-01T22:00:00Z,64234.493381216416,88814.02999690625,64234.493381216416,87269.21876894162
2013-10-02T22:00:00Z,88849.45606522211,89043.24998335016,76430.5909044889,76430.5909044889
2013-10-03T22:00:00Z,76639.53376721546,77098.47777756113,70294.2566848021,70294.2566848021
2013-10-06T22:00:00Z,71044.95262359963,77288.90799205872,71044.95262359963,77288.90799205872
2013-10-07T22:00:00Z,77268.15093337951,77294.93176098712,74158.92104494396,75419.89071325892
